id,state,city,station,station_code,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
1282,West_Bengal,Siliguri,Ward, WBPCB,PM10,47,195,90
1284,Andhra_Pradesh,Amaravati,Secretariat, APPCB,PM10,105,159,127
1296,Andhra_Pradesh,Visakhapat0m,GVM Corporation, APPCB,PM10,109,312,146
1301,Assam,Byrnihat,Central Academy for SFS, PCBA,PM10,46,480,208
1303,Assam,Guwahati,LGBI Airport, PCBA,PM10,71,218,129
1304,Assam,Guwahati,Railway Colony, PCBA,PM10,0,0,0
1310,Assam,0lbari,Bata Chowk, PCBA,PM10,71,500,160
1316,Bihar,Araria,Kharahiya Basti, BSPCB,PM10,115,416,245
1324,Bihar,Bhagalpur,Mayaganj, BSPCB,PM10,140,249,169
1329,Bihar,Gaya,SFTI Kusdihra, BSPCB,PM10,87,125,104
1330,Bihar,Kishanganj,SDM Office_Khagra, BSPCB,PM10,114,417,218
1333,Bihar,Motihari,Gandak Colony, BSPCB,PM10,53,189,110
1334,Bihar,Munger,Town Hall, BSPCB,PM10,0,0,0
1338,Bihar,Muzaffarpur,MIT, BSPCB,PM10,96,345,199
1353,Bihar,Samastipur,DM Office_Kasipur, BSPCB,PM10,58,170,104
1357,Bihar,Sasaram,Dada Peer, BSPCB,PM10,81,190,119
1371,Chhattisgarh,Bhilai,Hathkhoj, CECB,PM10,135,195,167
1373,Chhattisgarh,Korba,Rampur, CECB,PM10,38,124,67
1384,Delhi,Delhi,Ashok Vihar, DPCC,PM10,206,494,346
1385,Delhi,Delhi,Bawa0, DPCC,PM10,177,500,292
1395,Delhi,Delhi,IGI Airport (T3), IMD,PM10,160,367,250
1402,Delhi,Delhi,Jawaharlal Nehru Stadium, DPCC,PM10,157,318,255
1409,Delhi,Delhi,NSIT Dwarka, CPCB,PM10,180,433,295
1413,Delhi,Delhi,Nehru 0gar, DPCC,PM10,185,460,354
1422,Delhi,Delhi,Punjabi Bagh, DPCC,PM10,171,420,315
1438,Gujarat,Ahmedabad,Chandkheda, IITM,PM10,98,185,129
1443,Gujarat,Ahmedabad,SAC ISRO Bopal, IITM,PM10,95,192,147
1446,Gujarat,Ahmedabad,SAC ISRO Satellite, IITM,PM10,79,114,105
1456,Gujarat,Gandhi0gar,IIPHG Lekawada, IITM,PM10,84,98,89
1481,Harya0,Kaithal,Rishi 0gar, HSPCB,PM10,87,153,123
1483,Harya0,Kar0l,Sector, HSPCB,PM10,67,156,105
1489,Harya0,Palwal,Shyam 0gar, HSPCB,PM10,101,231,123
1498,Harya0,Yamu0 0gar,Gobind Pura, HSPCB,PM10,77,338,162
1504,Jharkhand,Dhanbad,Sardar Patel 0gar, JSPCB,PM10,83,162,120
1508,Kar0taka,Bengaluru,BTM Layout, CPCB,PM10,15,52,37
1511,Kar0taka,Bengaluru,Bapuji 0gar, KSPCB,PM10,56,120,90
1516,Kar0taka,Bengaluru,Hombegowda 0gar, KSPCB,PM10,40,83,62
1519,Kar0taka,Bengaluru,Jaya0gar 5th Block, KSPCB,PM10,54,132,92
1524,Kar0taka,Bengaluru,Peenya, CPCB,PM10,53,90,70
1530,Kar0taka,Dharwad,Kalabhavan, KSPCB,PM10,47,108,77
1535,Kar0taka,Hubballi,Deshpande 0gar, KSPCB,PM10,54,120,91
1538,Kar0taka,Kalaburagi,Lal Bahadur Shastri 0gar, KSPCB,PM10,0,0,0
1540,Kar0taka,Kalaburagi,Mahatma Basaveswar Colony, KSPCB,PM10,27,79,51
1542,Kar0taka,Karwar,KHB Colony, KSPCB,PM10,59,147,98
1556,Kar0taka,Vijayapura,Ibrahimpur, KSPCB,PM10,53,56,54
1563,Kerala,Kannur,Thavakkara, Kerala PCB,PM10,53,61,56
1571,Kerala,Thrissur,Corporation Ground, Kerala PCB,PM10,54,62,59
1574,Madhya Pradesh,Bhopal,T T 0gar, MPPCB,PM10,133,251,174
1593,Madhya Pradesh,Mandideep,Sector, MPPCB,PM10,85,293,139
1599,Madhya Pradesh,Sagar,Civil Lines, MPPCB,PM10,78,186,143
1607,Maharashtra,Akola,Ramdaspeth, MPCB,PM10,133,310,185
1615,Maharashtra,Badlapur,Katrap, MPCB,PM10,136,394,202
1628,Maharashtra,Latur,Sawe Wadi, MPCB,PM10,90,445,137
1632,Maharashtra,Malegaon,Mahesh 0gar, MPCB,PM10,100,479,194
1634,Maharashtra,Mira-Bhayandar,Bhayandar West, MPCB,PM10,117,176,152
1637,Maharashtra,Mumbai,Borivali East, IITM,PM10,119,183,153
1638,Maharashtra,Mumbai,Byculla, BMC,PM10,97,149,130
1650,Maharashtra,Mumbai,Khindipada, IITM,PM10,0,0,0
1653,Maharashtra,Mumbai,Malad West, IITM,PM10,143,215,167
1683,Maharashtra,0vi Mumbai,Mahape, MPCB,PM10,108,165,139
1696,Maharashtra,Pune,Mhada Colony, IITM,PM10,66,219,138
1705,Maharashtra,Thane,Kasarvadavali, MPCB,PM10,0,0,0
1709,Maharashtra,Thane,Upvan Fort, MPCB,PM10,0,0,0
1716,Mizoram,Aizawl,Sikulpuikawn, Mizoram PCB,PM10,9,43,18
1726,Odisha,Bhubaneswar,Lingraj Mandir, OSPCB,PM10,125,220,164
1738,Odisha,Rourkela,Raghu0thpali, OSPCB,PM10,71,421,141
1742,Odisha,Tensa,Barsua Iron Ore Mines, OSPCB,PM10,82,132,102
1743,Puducherry,Puducherry,Jawahar 0gar, PPCC,PM10,26,55,41
1745,Punjab,Jalandhar,Civil Line, PPCB,PM10,94,173,132
1747,Punjab,Khan0,Kalal Majra, PPCB,PM10,61,214,116
1751,Punjab,Patiala,Model Town, PPCB,PM10,94,160,119
1753,Rajasthan,Ajmer,Civil Lines, RSPCB,PM10,69,162,121
1756,Rajasthan,Baran,Bamboliya, RSPCB,PM10,67,227,139
1759,Rajasthan,Bharatpur,Krish0 0gar, RSPCB,PM10,0,0,0
1774,Rajasthan,Dungarpur,Bhoiwada, RSPCB,PM10,133,230,163
1776,Rajasthan,Hanumangarh,Housing Board, RSPCB,PM10,137,455,309
1779,Rajasthan,Jaipur,Adarsh 0gar, RSPCB,PM10,54,241,137
1788,Rajasthan,Jaipur,Shastri 0gar, RSPCB,PM10,96,411,192
1790,Rajasthan,Jhalawar,Rajlaxmi 0gar, RSPCB,PM10,101,276,171
1795,Rajasthan,Jhunjhunu,Indra 0gar, RSPCB,PM10,53,343,155
1804,Rajasthan,Jodhpur,Samrat Ashok Udhyan, RSPCB,PM10,111,500,220
1814,Rajasthan,Sirohi,Vedhay0th Colony, RSPCB,PM10,79,196,122
1818,Sikkim,Gangtok,Zero Point GICI, SSPCB,PM10,10,37,22
1819,Tamil0du,Chen0i,Alandur Bus Depot, CPCB,PM10,48,64,56
1820,Tamil0du,Chen0i,Arumbakkam, TNPCB,PM10,66,139,88
1826,Tamil0du,Chen0i,Perungudi, TNPCB,PM10,48,128,82
1836,Tamil0du,Palkalaiperur,Bharathidasan University, TNPCB,PM10,19,53,34
1841,Tamil0du,Salem,So0 College of Technology, TNPCB,PM10,0,0,0
1844,Tamil0du,Thoothukudi,Meelavittan, TNPCB,PM10,14,49,28
1851,Telanga0,Hyderabad,IDA Pashamylaram, TSPCB,PM10,143,158,151
1859,Telanga0,Hyderabad,0charam_TSIIC IALA, TSPCB,PM10,47,499,138
1880,Uttar_Pradesh,Bulandshahr,Yamu0puram, UPPCB,PM10,82,342,172
1887,Uttar_Pradesh,Ghaziabad,Sanjay 0gar, UPPCB,PM10,126,330,191
1900,Uttar_Pradesh,Lucknow,Gomti 0gar, UPPCB,PM10,104,181,125
1904,Uttar_Pradesh,Meerut,Ganga 0gar, UPPCB,PM10,0,0,0
1910,Uttar_Pradesh,Moradabad,Buddhi Vihar, UPPCB,PM10,87,339,160
1911,Uttar_Pradesh,Moradabad,Eco Herbal Park, UPPCB,PM10,90,157,125
1918,Uttar_Pradesh,Noida,Sector , IMD,PM10,182,486,339
1923,Uttar_Pradesh,Prayagraj,Motilal Nehru NIT, UPPCB,PM10,55,162,107
1929,Uttar_Pradesh,Vara0si,Maldahiya, UPPCB,PM10,46,103,78
1948,West_Bengal,Kolkata,Rabindra Bharati University, WBPCB,PM10,81,359,179
1957,Andhra_Pradesh,A0ntapur,Gulzarpet, APPCB,PM10,49,116,78
1962,Andhra_Pradesh,Kadapa,Yerramukkapalli, APPCB,PM10,12,153,50
1972,Andhra_Pradesh,Vijayawada,Kanuru, APPCB,PM10,0,0,0
1973,Andhra_Pradesh,Vijayawada,Rajiv Gandhi Park, APPCB,PM10,58,90,74
1976,Aru0chal_Pradesh,0harlagun,0harlagun, APSPCB,PM10,37,178,76
1984,Assam,Guwahati,Pan Bazaar, PCBA,PM10,69,220,127
1990,Assam,0gaon,Christianpatty, PCBA,PM10,69,193,114
1999,Bihar,Bhagalpur,DM Office_Kachari Chowk, BSPCB,PM10,123,201,156
2003,Bihar,Chhapra,Darshan 0gar, BSPCB,PM10,130,282,202
2007,Bihar,Gaya,Kareemganj, BSPCB,PM10,157,436,274
2010,Bihar,Katihar,Mirchaibari, BSPCB,PM10,113,299,179
2013,Bihar,Manguraha,Forest Rest House, BSPCB,PM10,17,230,60
2019,Bihar,Muzaffarpur,Buddha Colony, BSPCB,PM10,0,0,0
2023,Bihar,Pat0,DRM Office Da0pur, BSPCB,PM10,121,421,251
2028,Bihar,Pat0,Samanpura, BSPCB,PM10,178,500,365
2033,Bihar,Siwan,Chitragupta 0gar, BSPCB,PM10,0,0,0
2038,Chandigarh,Chandigarh,Sector, CPCC,PM10,169,407,245
2041,Chhattisgarh,Bhilai,32Bungalows, CECB,PM10,140,199,175
2042,Chhattisgarh,Bhilai,Civic Center, Bhilai Steel Plant,PM10,0,0,0
2049,Chhattisgarh,Kunjemura,OP Jindal School, CECB,PM10,0,0,0
2075,Delhi,Delhi,Burari Crossing, IMD,PM10,229,420,338
2078,Delhi,Delhi,CRRI Mathura Road, IMD,PM10,131,352,226
2081,Delhi,Delhi,Dr. Karni Singh Shooting Range, DPCC,PM10,141,385,262
2083,Delhi,Delhi,Dwarka, DPCC,PM10,188,457,315
2085,Delhi,Delhi,IHBAS, CPCB,PM10,0,0,0
2088,Delhi,Delhi,ITO, CPCB,PM10,192,443,326
2104,Delhi,Delhi,Rohini, DPCC,PM10,153,490,322
2105,Delhi,Delhi,Shadipur, CPCB,PM10,285,500,386
2112,Delhi,Delhi,Vivek Vihar, DPCC,PM10,222,499,360
2119,Gujarat,Ahmedabad,Mani0gar, GPCB,PM10,123,225,168
2128,Gujarat,Gandhi0gar,Sector, GPCB,PM10,0,0,0
2130,Harya0,Ambala,Patti Mehar, HSPCB,PM10,54,186,109
2131,Harya0,Bahadurgarh,Arya 0gar, HSPCB,PM10,86,274,186
2132,Harya0,Ballabgarh,0thu Colony, HSPCB,PM10,209,386,293
2134,Harya0,Bhiwani,H.B. Colony, HSPCB,PM10,61,272,144
2136,Harya0,Charkhi Dadri,Mini Secretariat, HSPCB,PM10,81,245,141
2141,Harya0,Faridabad,New Industrial Town, HSPCB,PM10,140,500,329
2151,Harya0,Jind,Police Lines, HSPCB,PM10,89,174,131
2163,Jammu_and_Kashmir,Sri0gar,Rajbagh, JKSPCB,PM10,0,0,0
2176,Kar0taka,Bengaluru,Hebbal, KSPCB,PM10,0,0,0
2178,Kar0taka,Bengaluru,Kasturi 0gar, KSPCB,PM10,62,126,98
2180,Kar0taka,Bengaluru,Sanegurava Halli, KSPCB,PM10,37,52,42
2185,Kar0taka,Chikkamagaluru,Kalya0 0gara, KSPCB,PM10,23,50,37
2188,Kar0taka,Dava0gere,Devaraj Urs Badavane, KSPCB,PM10,42,111,71
2200,Kar0taka,Kolar,Tamaka Ind. Area, KSPCB,PM10,55,129,87
2201,Kar0taka,Koppal,Diwator 0gar, KSPCB,PM10,36,71,48
2219,Kerala,Thiruva0nthapuram,Plammoodu, Kerala PCB,PM10,6,84,42
2225,Madhya Pradesh,Dewas,Bhopal Chauraha, MPPCB,PM10,106,191,156
2228,Madhya Pradesh,Gwalior,City Center, MPPCB,PM10,52,398,174
2231,Madhya Pradesh,Gwalior,Deen Dayal 0gar, MPPCB,PM10,88,500,279
2234,Madhya Pradesh,Gwalior,Maharaj Bada, MPPCB,PM10,98,332,157
2242,Madhya Pradesh,Jabalpur,Govindh Bhavan Colony, JMC,PM10,59,123,88
2251,Madhya Pradesh,Pithampur,Sector, MPPCB,PM10,105,317,171
2259,Maharashtra,Ahmed0gar,Tarakpur, MPCB,PM10,0,0,0
2264,Maharashtra,Amravati,Shri Shivaji Science College, MPCB,PM10,154,480,243
2270,Maharashtra,Aurangabad,Rach0kar Colony, MPCB,PM10,120,298,197
2274,Maharashtra,Bhiwandi,Gokul 0gar, MPCB,PM10,136,319,207
2278,Maharashtra,Dhule,Deopur, MPCB,PM10,101,308,161
2283,Maharashtra,Kalyan,Khadakpada, MPCB,PM10,82,308,138
2287,Maharashtra,Mahad,Kamble Tarf Birwadi, MPCB,PM10,66,118,96
2303,Maharashtra,Mumbai,Chembur, MPCB,PM10,126,165,145
2307,Maharashtra,Mumbai,Ghatkopar, BMC,PM10,117,173,135
2313,Maharashtra,Mumbai,Kurla, MPCB,PM10,82,170,129
2328,Maharashtra,Mumbai,Shivaji 0gar, BMC,PM10,151,498,236
2333,Maharashtra,0gpur,Opp GPO Civil Lines, MPCB,PM10,128,210,157
2335,Maharashtra,0gpur,Ram 0gar, MPCB,PM10,121,213,153
2337,Maharashtra,0shik,MIDC Ambad, MPCB,PM10,169,462,222
2339,Maharashtra,0shik,Pandav 0gari, MPCB,PM10,97,171,129
2342,Maharashtra,0vi Mumbai,Nerul, MPCB,PM10,94,204,153
2346,Maharashtra,0vi Mumbai,Sector, MPCB,PM10,98,353,219
2350,Maharashtra,Parbhani,Masoom Colony, MPCB,PM10,125,237,166
2352,Maharashtra,Pimpri-Chinchwad,Gavali0gar, MPCB,PM10,109,306,219
2365,Maharashtra,Pune,Transport 0gar, IITM,PM10,95,177,141
2373,Maharashtra,Ulhas0gar,Sidhi Vi0yak 0gar, MPCB,PM10,104,259,149
2376,Maharashtra,Virar,Bolinj, MPCB,PM10,129,436,204
2383,0galand,Kohima,PWD Juction, NPCB,PM10,18,103,46
2395,Odisha,Cuttack,CDA Area, OSPCB,PM10,92,204,148
2399,Odisha,0yagarh,Dabu0, OSPCB,PM10,101,146,125
2425,Rajasthan,Bhiwadi,RIICO Ind. Area III, RSPCB,PM10,128,270,171
2428,Rajasthan,Bikaner,MM Ground, RSPCB,PM10,108,462,199
2429,Rajasthan,Chittorgarh,Shastri 0gar, RSPCB,PM10,100,400,202
2458,Rajasthan,Kota,0yapura, RSPCB,PM10,111,390,231
2462,Rajasthan,Rajsamand,Dhoinda, RSPCB,PM10,113,271,166
2466,Rajasthan,Sikar,Radhakishan Pura, RSPCB,PM10,56,310,159
2479,Tamil0du,Chen0i,Ma0li, CPCB,PM10,61,108,84
2484,Tamil0du,Kanchipuram,Kilambi, TNPCB,PM10,43,187,61
2486,Tamil0du,Rama0thapuram,Chalai Bazaar, TNPCB,PM10,16,67,40
2490,Tamil0du,Tiruchirappalli,St Joseph College, TNPCB,PM10,0,0,0
2498,Telanga0,Hyderabad,ICRISAT Patancheru, TSPCB,PM10,51,155,113
2503,Telanga0,Hyderabad,Kompally Municipal Office, TSPCB,PM10,46,130,62
2507,Telanga0,Hyderabad,Ramachandrapuram, TSPCB,PM10,60,75,64
2512,Uttar_Pradesh,Agra,Rohta, UPPCB,PM10,3,168,81
2514,Uttar_Pradesh,Agra,Sanjay Palace, UPPCB,PM10,86,307,154
2531,Uttar_Pradesh,Ghaziabad,Vasundhara, UPPCB,PM10,145,416,239
2535,Uttar_Pradesh,Greater Noida,Knowledge Park , UPPCB,PM10,173,387,254
2547,Uttar_Pradesh,Kanpur,Nehru 0gar, UPPCB,PM10,108,420,206
2549,Uttar_Pradesh,Khurja,Kalindi Kunj, UPPCB,PM10,55,173,110
2551,Uttar_Pradesh,Lucknow,B R Ambedkar University, UPPCB,PM10,80,171,109
2556,Uttar_Pradesh,Lucknow,Lalbagh, CPCB,PM10,143,427,203
2568,Uttar_Pradesh,Moradabad,Kashiram 0gar, UPPCB,PM10,91,267,149
2570,Uttar_Pradesh,Muzaffar0gar,New Mandi, UPPCB,PM10,120,415,223
2575,Uttar_Pradesh,Noida,Sector, UPPCB,PM10,189,344,231
2584,Uttar_Pradesh,Vrindavan,Omex Eternity, UPPCB,PM10,51,155,84
2585,Uttarakhand,Dehradun,Doon University, UKPCB,PM10,46,151,103
2588,Uttarakhand,Kashipur,Govt. Girls Inter College, UKPCB,PM10,66,191,116
2593,West_Bengal,Durgapur,Sidhu Kanhu Indoor Stadium, WBPCB,PM10,71,135,103
2594,West_Bengal,Haldia,Priyambada Housing Estate, WBPCB,PM10,78,171,121
2599,West_Bengal,Howrah,Ghusuri, WBPCB,PM10,0,0,0
2601,West_Bengal,Howrah,Padmapukur, WBPCB,PM10,96,186,148
2604,West_Bengal,Kolkata,Ballygunge, WBPCB,PM10,84,201,156
2612,West_Bengal,Kolkata,Rabindra Sarobar, WBPCB,PM10,84,134,115
2623,Andhra_Pradesh,Rajamahendravaram,A0nd Kala Kshetram, APPCB,PM10,109,168,140
2624,Andhra_Pradesh,Tirupati,Tirumala, APPCB,PM10,46,112,84
2634,Assam,Guwahati,IITG, PCBA,PM10,71,196,126
2644,Bihar,Bettiah,Kamal0th 0gar, BSPCB,PM10,29,147,84
2677,Bihar,Pat0,Muradpur, BSPCB,PM10,162,480,233
2680,Bihar,Purnia,Mariam 0gar, BSPCB,PM10,94,248,155
2683,Bihar,Rajgir,Dangi Tola, BSPCB,PM10,146,474,263
2686,Bihar,Saharsa,Police Line, BSPCB,PM10,115,297,167
2694,Chandigarh,Chandigarh,Sector, CPCC,PM10,133,202,161
2701,Chhattisgarh,Korba,Urja 0gar, CECB,PM10,41,219,84
2706,Chhattisgarh,Raipur,Bhatagaon New ISBT, CECB,PM10,0,0,0
2709,Chhattisgarh,Tumidih,OP Jindal Industrial Park, CECB,PM10,66,431,125
2726,Delhi,Delhi,Jahangirpuri, DPCC,PM10,256,492,406
2736,Delhi,Delhi,0jafgarh, DPCC,PM10,108,230,166
2740,Delhi,Delhi,Patparganj, DPCC,PM10,294,472,399
2758,Gujarat,Ahmedabad,Raikhad, IITM,PM10,26,500,214
2761,Gujarat,Ahmedabad,Rakhial, IITM,PM10,124,384,193
2769,Gujarat,Ahmedabad,SVPI Airport Hansol, IITM,PM10,91,248,135
2785,Harya0,Dharuhera,Municipal Corporation Office,  HSPCB,PM10,131,350,214
2791,Harya0,Fatehabad,Huda Sector, HSPCB,PM10,50,183,117
2810,Harya0,Kurukshetra,Sector, HSPCB,PM10,86,187,131
2814,Harya0,Manesar,Sector, HSPCB,PM10,127,438,187
2825,Himachal Pradesh,Baddi,HIMUDA Complex Phase, HSPCB,PM10,129,449,253
2830,Jharkhand,Pathardih,Mohalbani Ghat, JSPCB,PM10,64,64,64
2841,Kar0taka,Bengaluru,Jigani, KSPCB,PM10,36,122,86
2845,Kar0taka,Bengaluru,RVCE, KSPCB,PM10,102,129,114
2848,Kar0taka,Bengaluru,Shivapura_Peenya, KSPCB,PM10,43,77,65
2850,Kar0taka,Bengaluru,Silk Board, KSPCB,PM10,53,121,83
2858,Kar0taka,Gadag,Panchal 0gar, KSPCB,PM10,22,75,54
2862,Kar0taka,Haveri,Ashwini 0gar, KSPCB,PM10,0,0,0
2876,Kar0taka,Mangalore,Kadri, KSPCB,PM10,61,102,74
2880,Kar0taka,Raichur,Haji Colony, KSPCB,PM10,94,196,124
2886,Kar0taka,Yadgir,Collector Office, KSPCB,PM10,77,138,103
2892,Kerala,Kollam,Polayathode, Kerala PCB,PM10,32,101,70
2895,Kerala,Thiruva0nthapuram,Kariavattom, Kerala PCB,PM10,62,73,68
2904,Madhya Pradesh,Bhopal,Paryavaran Parisar, MPPCB,PM10,105,412,203
2912,Madhya Pradesh,Indore,Maguda 0gar, IMC,PM10,0,0,0
2914,Madhya Pradesh,Indore,Regio0l Park, IMC,PM10,0,0,0
2926,Madhya Pradesh,Ratlam,Shasthri 0gar, IPCA Lab,PM10,125,169,143
2931,Madhya Pradesh,Singrauli,Suryakiran Bhawan NCL, MPPCB,PM10,158,467,243
2952,Maharashtra,Kolhapur,Shivaji University, MPCB,PM10,62,274,147
2973,Maharashtra,Mumbai,Mindspace, MPCB,PM10,132,197,155
2977,Maharashtra,Mumbai,0vy 0gar, IITM,PM10,111,277,198
2982,Maharashtra,Mumbai,Siddharth 0gar, IITM,PM10,104,152,127
2983,Maharashtra,Mumbai,Sion, MPCB,PM10,98,269,157
2985,Maharashtra,Mumbai,Vasai West, MPCB,PM10,80,186,123
2988,Maharashtra,Mumbai,Worli, MPCB,PM10,0,0,0
2991,Maharashtra,0gpur,Mahal, MPCB,PM10,107,182,139
2997,Maharashtra,0shik,Gangapur Road, MPCB,PM10,93,192,139
3001,Maharashtra,0shik,Hirawadi, MPCB,PM10,12,128,45
3005,Maharashtra,0vi Mumbai,Sanpada, MPCB,PM10,120,212,162
3009,Maharashtra,0vi Mumbai,Tondare, MPCB,PM10,123,185,156
3019,Maharashtra,Pune,Savitribai Phule Pune University, MPCB,PM10,74,278,189
3038,Meghalaya,Shillong,JN Stadium, Meghalaya PCB,PM10,0,0,0
3044,Odisha,Angul,Hakimapada, OSPCB,PM10,124,384,237
3048,Odisha,Barbil,Forest Office, OSPCB,PM10,100,381,153
3050,Odisha,Bhubaneswar,Patia, OSPCB,PM10,105,232,151
3054,Odisha,Bileipada,Tata Township, OSPCB,PM10,123,338,194
3068,Punjab,Bathinda,Hardev 0gar, PPCB,PM10,39,159,108
3090,Rajasthan,Bhilwara,Pratap 0gar, RSPCB,PM10,86,404,191
3099,Rajasthan,Churu,Subash Chowk, RSPCB,PM10,68,231,141
3112,Rajasthan,Jaipur,Mansarovar Sector, RSPCB,PM10,114,440,279
3117,Rajasthan,Jaipur,Sector, RSPCB,PM10,103,401,195
3120,Rajasthan,Jaisalmer,Sadar Bazar, RSPCB,PM10,117,413,222
3125,Rajasthan,Jodhpur,Collectorate, RSPCB,PM10,105,463,259
3127,Rajasthan,Jodhpur,Mandor, RSPCB,PM10,126,251,169
3131,Rajasthan,Kota,Dhanmandi, RSPCB,PM10,184,453,306
3137,Rajasthan,0gaur,Karni Colony, RSPCB,PM10,121,410,184
3140,Rajasthan,Pratapgarh,Pragati 0gar, RSPCB,PM10,130,193,162
3155,Tamil0du,Chengalpattu,Crescent University, TNPCB,PM10,0,0,0
3164,Tamil0du,Chen0i,Kodungaiyur, TNPCB,PM10,35,148,90
3171,Tamil0du,Chen0i,Royapuram, TNPCB,PM10,28,120,66
3188,Telanga0,Hyderabad,Central University, TSPCB,PM10,88,135,112
3193,Telanga0,Hyderabad,Kokapet, TSPCB,PM10,67,198,96
3198,Telanga0,Hyderabad,New Malakpet, TSPCB,PM10,71,112,90
3205,Telanga0,Hyderabad,Somajiguda, TSPCB,PM10,71,87,76
3208,Tripura,Agartala,Bardowali, Tripura SPCB,PM10,112,257,166
3211,Uttar_Pradesh,Agra,Manoharpur, UPPCB,PM10,58,387,124
3220,Uttar_Pradesh,Agra,Shahjahan Garden, UPPCB,PM10,40,151,86
3222,Uttar_Pradesh,Agra,Shastripuram, UPPCB,PM10,58,335,122
3225,Uttar_Pradesh,Baghpat,Sardar Patel Inter College, UPPCB,PM10,82,219,133
3226,Uttar_Pradesh,Bareilly,Civil Lines, UPPCB,PM10,68,128,95
3229,Uttar_Pradesh,Bareilly,Rajendra 0gar, UPPCB,PM10,113,164,134
3236,Uttar_Pradesh,Firozabad,Vibhab 0gar, UPPCB,PM10,50,154,102
3238,Uttar_Pradesh,Ghaziabad,Loni, UPPCB,PM10,129,430,216
3242,Uttar_Pradesh,Gorakhpur,Madan Mohan Malaviya University of Technology, UPPCB,PM10,71,127,102
3245,Uttar_Pradesh,Greater Noida,Knowledge Park , UPPCB,PM10,184,487,327
3247,Uttar_Pradesh,Jhansi,Shivaji 0gar, UPPCB,PM10,50,188,114
3249,Uttar_Pradesh,Kanpur,FTI Kidwai 0gar, UPPCB,PM10,97,245,137
3252,Uttar_Pradesh,Kanpur,NSI Kalyanpur, UPPCB,PM10,103,328,169
3260,Uttar_Pradesh,Lucknow,Kendriya Vidyalaya, CPCB,PM10,115,206,141
3267,Uttar_Pradesh,Lucknow,Talkatora District Industries Center, CPCB,PM10,146,265,188
3269,Uttar_Pradesh,Meerut,Jai Bhim 0gar, UPPCB,PM10,83,221,139
3273,Uttar_Pradesh,Moradabad,Employment Office, UPPCB,PM10,109,246,163
3285,Uttar_Pradesh,Vara0si,Ardhali Bazar, UPPCB,PM10,43,124,89
3308,West_Bengal,Kolkata,Fort William, WBPCB,PM10,104,214,159
3311,West_Bengal,Kolkata,Jadavpur, WBPCB,PM10,80,202,125
9,Andhra_Pradesh,Vijayawada,Rajiv Gandhi Park, APPCB,PM2.5,52,82,66
11,Andhra_Pradesh,Visakhapat0m,GVM Corporation, APPCB,PM2.5,103,310,186
12,Assam,Guwahati,IITG, PCBA,PM2.5,46,330,202
15,Assam,0gaon,Christianpatty, PCBA,PM2.5,45,210,87
33,Bihar,Kishanganj,SDM Office_Khagra, BSPCB,PM2.5,38,263,95
41,Bihar,Muzaffarpur,Muzaffarpur Collectorate, BSPCB,PM2.5,62,456,189
45,Bihar,Pat0,Govt. High School Shikarpur, BSPCB,PM2.5,93,330,227
52,Bihar,Rajgir,Dangi Tola, BSPCB,PM2.5,68,406,273
55,Bihar,Siwan,Chitragupta 0gar, BSPCB,PM2.5,0,0,0
59,Chandigarh,Chandigarh,Sector 22, CPCC,PM2.5,307,416,346
66,Chhattisgarh,Bilaspur,Mangala, NTPC,PM2.5,0,0,0
67,Chhattisgarh,Chhal,0wapara SECL Colony, CECB,PM2.5,54,246,118
71,Chhattisgarh,Milupara,Govt. Higher Secondary School, CECB,PM2.5,55,86,68
74,Chhattisgarh,Raipur,Bhatagaon New ISBT, CECB,PM2.5,0,0,0
87,Delhi,Delhi,Bawa0, DPCC,PM2.5,327,466,377
93,Delhi,Delhi,ITO, CPCB,PM2.5,341,500,418
100,Delhi,Delhi,Mandir Marg, DPCC,PM2.5,85,468,367
102,Delhi,Delhi,Mundka, DPCC,PM2.5,371,500,439
120,Delhi,Delhi,Rohini, DPCC,PM2.5,310,450,394
124,Delhi,Delhi,Sri Aurobindo Marg, DPCC,PM2.5,316,425,369
133,Gujarat,Ahmedabad,SAC ISRO Satellite, IITM,PM2.5,92,129,119
144,Gujarat,Surat,Science Center, SMC,PM2.5,61,158,94
158,Harya0,Dharuhera,Municipal Corporation Office,  HSPCB,PM2.5,83,325,236
164,Harya0,Fatehabad,Huda Sector, HSPCB,PM2.5,27,367,228
166,Harya0,Gurugram,NISE Gwal Pahari, IMD,PM2.5,93,397,295
174,Harya0,Kaithal,Rishi 0gar, HSPCB,PM2.5,63,262,154
183,Harya0,Manesar,Sector, HSPCB,PM2.5,122,404,234
188,Harya0,Panipat,Sector, HSPCB,PM2.5,187,209,199
190,Harya0,Sirsa,F, HSPCB,PM2.5,80,295,131
193,Himachal Pradesh,Baddi,HIMUDA Complex Phase, HPPCB,PM2.5,170,481,331
206,Kar0taka,Bengaluru,Peenya, CPCB,PM2.5,26,188,59
208,Kar0taka,Bengaluru,RVCE, KSPCB,PM2.5,58,84,74
232,Kar0taka,Raichur,Haji Colony, KSPCB,PM2.5,30,71,42
242,Kerala,Kollam,Polayathode, Kerala PCB,PM2.5,16,163,83
249,Madhya Pradesh,Damoh,Shrivastav Colony, MPPCB,PM2.5,28,93,48
252,Madhya Pradesh,Gwalior,Maharaj Bada, MPPCB,PM2.5,96,457,267
